Order ID,Order Date,Country,City,Branch,Lat,Lng,Customer First Name,Customer Last Name,Email,Phone Number,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Status,Year,Month,Month Name,Phone Valid,Email Valid
6864.0,2023-03-25,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,kholoud,alrahil,kholoud.alrahil@mail.com,5642848674,Tablet,Apple iPad Pro,"iPad Pro 11"" (5th Gen)",Q992,1.0,899.0,53.94,True,2023.0,3.0,March,True,True
6865.0,2023-03-25,United Arab Emirates,Dubai,db02,25.2048,55.2708,khalil,alaleppoy,khalil.alaleppoy@mail.com,5233291782,Digital Camera,Nikon Coolpix,Nikon Coolpix B500,H130,1.0,249.0,2.49,True,2023.0,3.0,March,True,True
6866.0,2023-03-25,USA,New York,ny02,40.7312,-73.9998,lbyb,ghanim,lbyb.ghanim@mail.com,5321341848,Smart Speaker,JBL Link,JBL Link 500,J302,1.0,249.0,9.96,True,2023.0,3.0,March,True,True
6867.0,2023-03-25,France,Paris,ps02,48.8566,2.3522,haithim,khayti,haithim.khayti@mail.com,5053950419,Laptop,Lenovo Legion,Lenovo Legion 7i,L106,1.0,1499.0,104.93,True,2023.0,3.0,March,True,True
6868.0,2023-03-25,France,Paris,ps01,48.8566,2.3522,muhamad,eabuwd,muhamad.eabuwd@mail.com,5404365477,VR Headset,Samsung Odyssey,Samsung Odyssey G9,Z817,3.0,1499.0,449.7,True,2023.0,3.0,March,True,True
6869.0,2023-03-25,USA,New York,ny03,40.7498,-73.9814,abd alwahhab,mulaliyun,abdalwahhab.mulaliyun@mail.com,5502016135,Gaming Console,Microsoft Xbox,Xbox 360,R660,1.0,149.0,14.9,False,2023.0,3.0,March,True,True
6870.0,2023-03-25,France,Paris,ps01,48.8566,2.3522,rahaf,abultif,rahaf.abultif@mail.com,5297018942,Smartwatch,Fossil Gen,Fossil Gen 6,J536,1.0,299.0,23.92,False,2023.0,3.0,March,True,True
6871.0,2023-03-25,USA,Las Vegas,lv01,36.1699,-115.1398,mazin,dwalyby,mazin.dwalyby@mail.com,5708595680,Tablet,Samsung Galaxy Tab S,Galaxy Tab S7+,S691,1.0,849.0,16.98,True,2023.0,3.0,March,True,True
6872.0,2023-03-25,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,asd,murad,asd.murad@mail.com,5084934183,Headphones,Anker Soundcore,Anker Soundcore Liberty Air 2 Pro,R252,1.0,99.0,5.94,True,2023.0,3.0,March,True,True
6873.0,2023-03-25,USA,Washington,wh01,38.9072,-77.0369,shadi,aljabaan,shadi.aljabaan@mail.com,5665651007,Gaming Console,Microsoft Xbox,Xbox Original,R021,1.0,69.0,4.83,True,2023.0,3.0,March,True,True
6874.0,2023-03-25,Egypt,Cairo,cr02,30.0444,31.2357,bayan,kalthum,bayan.kalthum@mail.com,5778000571,Tablet,Apple iPad Pro,"iPad Pro 12.9"" (5th Gen)",Z924,1.0,1099.0,21.98,True,2023.0,3.0,March,True,True
6875.0,2023-03-25,Syria,Homs,hs01,34.7326,36.7136,ali,salhany,ali.salhany@mail.com,5923260271,Laptop,Apple MacBook,"MacBook Air 13""",F786,1.0,999.0,19.98,True,2023.0,3.0,March,True,True
6876.0,2023-03-25,Morocco,Casablanca,cs01,33.5731,7.5898,lwna,salayk,lwna.salayk@mail.com,5491568908,Headphones,Jabra Elite,Jabra Elite 85t,Y368,1.0,229.0,6.87,False,2023.0,3.0,March,True,True
6877.0,2023-03-25,USA,New York,ny03,40.7498,-73.9814,rim,salah aldiyn,rim.salahaldiyn@mail.com,5342017542,Laptop,Lenovo ThinkPad,ThinkPad X13,Z948,2.0,999.0,139.86,False,2023.0,3.0,March,True,True
6878.0,2023-03-25,United Arab Emirates,Abu Dhabi,ad03,24.4539,54.3773,ghadir,almaseud,ghadir.almaseud@mail.com,5876805440,Tablet,Amazon Fire,Amazon Fire HD 10,T402,1.0,149.0,4.47,False,2023.0,3.0,March,True,True
6879.0,2023-03-25,France,Paris,ps02,48.8566,2.3522,samir,eazu,samir.eazu@mail.com,5670817750,Tablet,Lenovo Tab,Lenovo Tab M10 FHD Plus,W336,2.0,229.0,45.8,True,2023.0,3.0,March,True,True
6880.0,2023-03-25,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,amira,mia,amira.mia@mail.com,5772953730,Smart Speaker,Google Nest,Nest Hub (2nd Gen),E754,1.0,99.0,1.98,True,2023.0,3.0,March,True,True
6881.0,2023-03-25,Syria,Aleppo,al01,36.2021,37.1343,mazin,yaghmur,mazin.yaghmur@mail.com,5427307554,Smartphone,Xiaomi Mi,Xiaomi Mi 11 Lite,U372,3.0,249.0,7.47,False,2023.0,3.0,March,True,True
6882.0,2023-03-25,Egypt,Asyut,at01,27.1809,31.1837,oqba,qitan,oqba.qitan@mail.com,5451953718,VR Headset,Pimax Vision,Pimax Vision 8KX,Q963,1.0,999.0,0.0,False,2023.0,3.0,March,True,True
6883.0,2023-03-25,Morocco,Casablanca,cs01,33.5731,7.5898,alaa,sakar,alaa.sakar@mail.com,5844919849,Fitness Tracker,Fitbit Versa,Fitbit Versa 2,E301,1.0,179.0,7.16,True,2023.0,3.0,March,True,True
6884.0,2023-03-25,USA,Las Vegas,lv01,36.1699,-115.1398,sana,dbs,sana.dbs@mail.com,5791639203,Laptop,ASUS ROG,ASUS ROG Strix G15,N498,1.0,1099.0,87.92,False,2023.0,3.0,March,True,True
6885.0,2023-03-25,Syria,Damascus,ds02,33.5146,36.3084,abd alruhmin,abu zamil,abdalruhmin.abuzamil@mail.com,5921979556,Fitness Tracker,Amazfit GTR,Amazfit GTR 2e,O765,1.0,99.0,6.93,True,2023.0,3.0,March,True,True
6886.0,2023-03-25,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,rim,barghaly,rim.barghaly@mail.com,5795640933,Laptop,Lenovo ThinkPad,ThinkPad X1 Carbon,F344,1.0,1499.0,149.9,True,2023.0,3.0,March,True,True
6887.0,2023-03-25,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,amir,ghunum,amir.ghunum@mail.com,5320839478,Digital Camera,Fujifilm X Series,Fujifilm X100V,N259,1.0,1399.0,27.98,True,2023.0,3.0,March,True,True
6888.0,2023-03-25,USA,New York,ny02,40.7312,-73.9998,khalid,dahman,khalid.dahman@mail.com,5325186918,Laptop,ASUS ROG,ASUS ROG Strix Scar 17,N507,2.0,1999.0,119.94,True,2023.0,3.0,March,True,True
6889.0,2023-03-25,Morocco,Casablanca,cs01,33.5731,7.5898,ihsan,alziyat,ihsan.alziyat@mail.com,5685071333,Digital Camera,Nikon Coolpix,Nikon Coolpix B500,E365,2.0,249.0,44.82,False,2023.0,3.0,March,True,True
6890.0,2023-03-25,USA,Las Vegas,lv01,36.1699,-115.1398,majdulin,almahrus,majdulin.almahrus@mail.com,5950613341,Headphones,JBL Live,JBL Live 650BTNC,Z260,1.0,149.0,1.49,True,2023.0,3.0,March,True,True
6891.0,2023-03-25,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,amira,abu zamil,amira.abuzamil@mail.com,5966361156,Fitness Tracker,Amazfit GTR,Amazfit GTR 3,S384,1.0,169.0,11.83,False,2023.0,3.0,March,True,True
6892.0,2023-03-25,Egypt,Asyut,at01,27.1809,31.1837,rasha,dawara,rasha.dawara@mail.com,5641859550,Laptop,Dell XPS,XPS 15,F770,1.0,1599.0,159.9,True,2023.0,3.0,March,True,True
6893.0,2023-03-25,USA,New York,ny02,40.7312,-73.9998,ehab,watar,ehab.watar@mail.com,5728761576,Smartwatch,Garmin Fenix,Garmin Fenix 7,H016,1.0,699.0,27.96,True,2023.0,3.0,March,True,True
6894.0,2023-03-25,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,jan,yuzbik,jan.yuzbik@mail.com,5801029627,Smart Speaker,Apple HomePod,Apple HomePod,W320,1.0,299.0,8.97,True,2023.0,3.0,March,True,True
6895.0,2023-03-25,USA,Las Vegas,lv02,36.1673,-115.1492,ahmad,mukiin,ahmad.mukiin@mail.com,5590754590,Smartwatch,Samsung Galaxy,Galaxy Watch 4,K012,1.0,349.0,13.96,True,2023.0,3.0,March,True,True
6896.0,2023-03-25,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,basil,ahmdghrybw,basil.ahmdghrybw@mail.com,5262364432,Gaming Console,Sony PlayStation,PlayStation 3,A259,2.0,199.0,39.8,True,2023.0,3.0,March,True,True
6897.0,2023-03-25,USA,New York,ny03,40.7498,-73.9814,dalia,aljabaei,dalia.aljabaei@mail.com,5342504512,Smartphone,Samsung Galaxy,Galaxy S21 Ultra,L700,2.0,1199.0,23.98,True,2023.0,3.0,March,True,True
6898.0,2023-03-25,France,Paris,ps01,48.8566,2.3522,abd almalik,abu adhan,abdalmalik.abuadhan@mail.com,5632069768,Smartwatch,Garmin Venu,Garmin Venu 2,F376,1.0,399.0,11.97,True,2023.0,3.0,March,True,True
6899.0,2023-03-25,USA,Las Vegas,lv01,36.1699,-115.1398,ahmad,alaleppoy,ahmad.alaleppoy@mail.com,5668003939,Gaming Console,Sony PlayStation,PlayStation 5,J885,1.0,499.0,14.97,True,2023.0,3.0,March,True,True
6900.0,2023-03-25,Egypt,Asyut,at01,27.1809,31.1837,majdulin,mudinih,majdulin.mudinih@mail.com,5940234350,VR Headset,Oculus Rift,Oculus Rift S,Y247,2.0,399.0,15.96,False,2023.0,3.0,March,True,True
6901.0,2023-03-25,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,ghada,almurashihi,ghada.almurashihi@mail.com,5351305892,VR Headset,Oculus Quest,Oculus Quest 3,H320,1.0,599.0,23.96,True,2023.0,3.0,March,True,True
6902.0,2023-03-25,Egypt,Cairo,cr01,30.0444,31.2357,muhamad,mukiin,muhamad.mukiin@mail.com,5209047129,Headphones,Jabra Elite,Jabra Elite 75t,J730,1.0,179.0,8.95,True,2023.0,3.0,March,True,True
6903.0,2023-03-25,Syria,Homs,hs01,34.7326,36.7136,katy,sahalul,katy.sahalul@mail.com,5750087803,Smartphone,Apple iPhone,iPhone 12,Y247,1.0,899.0,80.91,False,2023.0,3.0,March,True,True
6904.0,2023-03-25,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,ahmad,asamh tubae,ahmad.asamhtubae@mail.com,5341165873,Smartphone,Samsung Galaxy,Galaxy A72,C854,1.0,499.0,49.9,True,2023.0,3.0,March,True,True
6905.0,2023-03-25,Syria,Damascus,ds02,33.5146,36.3084,ahmad,zarie,ahmad.zarie@mail.com,5650822947,Gaming Console,Nintendo Switch,Nintendo Switch Pro,X906,1.0,399.0,27.93,False,2023.0,3.0,March,True,True
6906.0,2023-03-25,Syria,Aleppo,al01,36.2021,37.1343,ahmad,quidr,ahmad.quidr@mail.com,5559965383,Gaming Console,Microsoft Xbox,Xbox One X,Y314,2.0,299.0,59.8,False,2023.0,3.0,March,True,True
6907.0,2023-03-25,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,rasul,salim,rasul.salim@mail.com,5996937940,Smartphone,Xiaomi Mi,Xiaomi Mi 12,I036,8.0,799.0,383.52,False,2023.0,3.0,March,True,True
6908.0,2023-03-25,USA,New York,ny03,40.7498,-73.9814,samar,khalid,samar.khalid@mail.com,5923946377,Digital Camera,Nikon Coolpix,Nikon Coolpix P1000,C787,2.0,999.0,79.92,True,2023.0,3.0,March,True,True
6909.0,2023-03-25,Syria,Damascus,ds02,33.5146,36.3084,rabye',jaridiun,rabye'.jaridiun@mail.com,5456933363,Tablet,Lenovo Tab,Lenovo Tab M7,N103,1.0,79.0,3.16,True,2023.0,3.0,March,True,True
6910.0,2023-03-25,Syria,Aleppo,al01,36.2021,37.1343,muhamad,alnasar,muhamad.alnasar@mail.com,5706385531,Gaming Console,Nintendo Switch,Nintendo Switch OLED,P614,1.0,349.0,31.41,False,2023.0,3.0,March,True,True
6911.0,2023-03-25,USA,New York,ny01,40.7128,-74.006,samir,abunfis,samir.abunfis@mail.com,5972298085,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),J768,3.0,299.0,71.76,True,2023.0,3.0,March,True,True
6912.0,2023-03-25,Syria,Homs,hs01,34.7326,36.7136,abdallah,asamy,abdallah.asamy@mail.com,5258697181,Laptop,Microsoft Surface,Surface Laptop 4,X583,1.0,1299.0,64.95,True,2023.0,3.0,March,True,True
6913.0,2023-03-25,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,qasim,ghunum,qasim.ghunum@mail.com,5932974155,Gaming Console,Sony PlayStation,PlayStation 5,F070,4.0,499.0,119.76,True,2023.0,3.0,March,True,True
6914.0,2023-03-25,USA,Las Vegas,lv01,36.1699,-115.1398,abd alruhmin,bitahish,abdalruhmin.bitahish@mail.com,5554404873,Smart Speaker,Bose Home Speaker,Bose Home Speaker 300,T567,1.0,199.0,17.91,False,2023.0,3.0,March,True,True
6915.0,2023-03-25,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,lama,musaa,lama.musaa@mail.com,5155574357,Smartphone,Apple iPhone,iPhone SE,H520,1.0,399.0,27.93,False,2023.0,3.0,March,True,True
6916.0,2023-03-25,Egypt,Asyut,at01,27.1809,31.1837,ibrahim,darkzifli,ibrahim.darkzifli@mail.com,5992245724,Smartwatch,Huawei Watch,Huawei Watch GT 3,R820,2.0,249.0,14.94,True,2023.0,3.0,March,True,True
6917.0,2023-03-25,Egypt,Asyut,at01,27.1809,31.1837,fatnh,alkhatib,fatnh.alkhatib@mail.com,5136324772,Tablet,Lenovo Tab,Lenovo Tab P11 Pro,G587,1.0,499.0,14.97,True,2023.0,3.0,March,True,True
6918.0,2023-03-25,Syria,Homs,hs01,34.7326,36.7136,dalia,ghazzawi,dalia.ghazzawi@mail.com,5885416610,Headphones,Bose SoundSport,Bose SoundSport Wireless,P617,2.0,129.0,2.58,True,2023.0,3.0,March,True,True
6919.0,2023-03-25,Syria,Aleppo,al01,36.2021,37.1343,ruyda,aleid,ruyda.aleid@mail.com,5988089188,Laptop,Lenovo Legion,Lenovo Legion 5,W956,2.0,1099.0,153.86,True,2023.0,3.0,March,True,True
6920.0,2023-03-25,Syria,Homs,hs01,34.7326,36.7136,alaa,hajl,alaa.hajl@mail.com,5725899792,Smartphone,Samsung Galaxy,Galaxy Z Fold 3,W638,2.0,1799.0,251.86,True,2023.0,3.0,March,True,True
6921.0,2023-03-25,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,muhamad,nakaash,muhamad.nakaash@mail.com,5778988170,Gaming Console,Microsoft Xbox,Xbox Series X,A259,1.0,499.0,29.94,True,2023.0,3.0,March,True,True
6922.0,2023-03-25,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,muhamad,almala,muhamad.almala@mail.com,5722402465,Smartphone,Xiaomi Mi,Xiaomi Mi 12,Q031,1.0,799.0,79.9,True,2023.0,3.0,March,True,True
6923.0,2023-03-25,Egypt,Cairo,cr02,30.0444,31.2357,rami,hamuwd,rami.hamuwd@mail.com,5620186822,VR Headset,Pimax Vision,Pimax Vision 5K Super,Q599,1.0,899.0,0.0,True,2023.0,3.0,March,True,True
6924.0,2023-03-25,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,rahaf,zawal,rahaf.zawal@mail.com,5312614242,VR Headset,HTC Vive,HTC Vive Focus 3,B392,1.0,799.0,71.91,True,2023.0,3.0,March,True,True
6925.0,2023-03-25,Syria,Homs,hs01,34.7326,36.7136,fadi,aleumurii,fadi.aleumurii@mail.com,5443634355,Gaming Console,Microsoft Xbox,Xbox Series X,B966,1.0,499.0,9.98,True,2023.0,3.0,March,True,True
6926.0,2023-03-25,Egypt,Cairo,cr01,30.0444,31.2357,almuetaz,asead,almuetaz.asead@mail.com,5878955188,Smartwatch,Garmin Fenix,Garmin Fenix 7,Y957,1.0,699.0,13.98,True,2023.0,3.0,March,True,True
6927.0,2023-03-25,Egypt,Cairo,cr02,30.0444,31.2357,maria,alqasir,maria.alqasir@mail.com,5956931149,Digital Camera,Fujifilm X Series,Fujifilm X100V,X847,2.0,1399.0,279.8,False,2023.0,3.0,March,True,True
6928.0,2023-03-25,United Arab Emirates,Dubai,db02,25.2048,55.2708,majd,sakar,majd.sakar@mail.com,5712844379,Headphones,Jabra Elite,Jabra Elite 85t,M680,1.0,229.0,9.16,True,2023.0,3.0,March,True,True
6929.0,2023-03-25,Egypt,Asyut,at01,27.1809,31.1837,salah aldiyn,watar,salahaldiyn.watar@mail.com,5464196287,Smartwatch,Samsung Galaxy,Galaxy Watch Active 2,A557,3.0,249.0,74.7,True,2023.0,3.0,March,True,True
6930.0,2023-03-25,Saudi Arabia,Dammam,dm01,26.3927,49.9777,muhamad,iad,muhamad.iad@mail.com,5843138278,Tablet,Amazon Fire HD,Amazon Fire HD 8 Plus,F452,3.0,129.0,34.83,True,2023.0,3.0,March,True,True
6931.0,2023-03-25,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,fadi,murad,fadi.murad@mail.com,5318562830,Smartwatch,Garmin Forerunner,Garmin Forerunner 945,O765,1.0,599.0,11.98,True,2023.0,3.0,March,True,True
6932.0,2023-03-25,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,omar,muhamad,omar.muhamad@mail.com,5225025852,Smartphone,Samsung Galaxy,Galaxy S21 Ultra,K492,1.0,1199.0,35.97,False,2023.0,3.0,March,True,True
6933.0,2023-03-25,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,mahir,aleid,mahir.aleid@mail.com,5604505732,Headphones,Bose SoundSport,Bose SoundSport Free,U301,1.0,179.0,10.74,True,2023.0,3.0,March,True,True
6934.0,2023-03-25,Syria,Homs,hs01,34.7326,36.7136,zahir,eaziza,zahir.eaziza@mail.com,5567119899,Smartphone,Xiaomi Mi,Xiaomi Mi 12,F981,1.0,799.0,31.96,True,2023.0,3.0,March,True,True
6935.0,2023-03-25,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,amal,allaham,amal.allaham@mail.com,5527364946,Gaming Console,Microsoft Xbox,Xbox Series S,R159,1.0,299.0,0.0,True,2023.0,3.0,March,True,True
6936.0,2023-03-26,Egypt,Asyut,at01,27.1809,31.1837,ghyath,siriul,ghyath.siriul@mail.com,5655201732,Headphones,Bose QuietComfort,QC35 II,B392,7.0,299.0,41.86,True,2023.0,3.0,March,True,True
6937.0,2023-03-26,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,tana,alsaedi,tana.alsaedi@mail.com,5310314245,Tablet,Apple iPad,"iPad Pro 12.9""",J073,1.0,999.0,99.9,True,2023.0,3.0,March,True,True
6938.0,2023-03-26,Egypt,Cairo,cr02,30.0444,31.2357,eala,husayn,eala.husayn@mail.com,5002882495,Laptop,HP Pavilion,HP Pavilion 15,G267,2.0,799.0,63.92,True,2023.0,3.0,March,True,True
6939.0,2023-03-26,USA,New York,ny03,40.7498,-73.9814,suzan,litansdurfr,suzan.litansdurfr@mail.com,5333157691,Fitness Tracker,Garmin Approach,Garmin Approach S12,X918,1.0,199.0,3.98,False,2023.0,3.0,March,True,True
6940.0,2023-03-26,Egypt,Asyut,at01,27.1809,31.1837,jihad,tabanaj,jihad.tabanaj@mail.com,5232869929,Digital Camera,Sony Cyber-shot,Sony Cyber-shot HX99,G587,1.0,499.0,49.9,True,2023.0,3.0,March,True,True
6941.0,2023-03-26,France,Paris,ps01,48.8566,2.3522,muhamad,eaziza,muhamad.eaziza@mail.com,5528973103,VR Headset,Valve Index,Valve Index VR Kit 2,J536,3.0,1199.0,323.73,False,2023.0,3.0,March,True,True
6942.0,2023-03-26,Syria,Homs,hs01,34.7326,36.7136,basil,almala,basil.almala@mail.com,5274810768,Gaming Console,Microsoft Xbox,Xbox Series S,J536,2.0,299.0,17.94,False,2023.0,3.0,March,True,True
6943.0,2023-03-26,USA,Washington,wh01,38.9072,-77.0369,muhamad,laylana,muhamad.laylana@mail.com,5549022118,Laptop,HP Pavilion,HP Pavilion x360,W206,1.0,649.0,51.92,True,2023.0,3.0,March,True,True
6944.0,2023-03-26,Syria,Homs,hs01,34.7326,36.7136,dalia,kashik,dalia.kashik@mail.com,5127232576,Laptop,HP Pavilion,HP Pavilion x360,I269,13.0,649.0,759.33,False,2023.0,3.0,March,True,True
6945.0,2023-03-26,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,rima,tqi aldiyn,rima.tqialdiyn@mail.com,5822222729,Headphones,Anker Soundcore,Anker Soundcore Liberty Air Pro,N346,3.0,99.0,5.94,False,2023.0,3.0,March,True,True
6946.0,2023-03-26,Syria,Damascus,ds02,33.5146,36.3084,zakarian,alakhris,zakarian.alakhris@mail.com,5013584859,Smartphone,Apple iPhone,iPhone SE,Y446,1.0,399.0,11.97,True,2023.0,3.0,March,True,True
6947.0,2023-03-26,Morocco,Casablanca,cs01,33.5731,7.5898,ahmad,alkhatib,ahmad.alkhatib@mail.com,5858324851,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,L427,1.0,299.0,29.9,True,2023.0,3.0,March,True,True
6948.0,2023-03-26,France,Paris,ps01,48.8566,2.3522,muayid,zakianiin,muayid.zakianiin@mail.com,5667245003,Gaming Console,Microsoft Xbox,Xbox 360,J730,1.0,149.0,10.43,False,2023.0,3.0,March,True,True
6949.0,2023-03-26,France,Paris,ps02,48.8566,2.3522,ibrahim,alqasir,ibrahim.alqasir@mail.com,5905330743,Fitness Tracker,Xiaomi Mi Band,Xiaomi Mi Band 5,H890,1.0,29.0,2.9,False,2023.0,3.0,March,True,True
6950.0,2023-03-26,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,labanaa,brnbu,labanaa.brnbu@mail.com,5035161719,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart HR,F786,1.0,79.0,1.58,True,2023.0,3.0,March,True,True
6951.0,2023-03-26,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,rama,hamj,rama.hamj@mail.com,5077290985,Smartwatch,Garmin Venu,Garmin Venu 2,F655,1.0,399.0,27.93,True,2023.0,3.0,March,True,True
6952.0,2023-03-26,Egypt,Asyut,at01,27.1809,31.1837,ahmad,alhilaq,ahmad.alhilaq@mail.com,5579955998,Laptop,HP Pavilion,HP Pavilion 15,S055,1.0,799.0,31.96,True,2023.0,3.0,March,True,True
6953.0,2023-03-26,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,jury,alhaj ali,jury.alhajali@mail.com,5595946453,Headphones,Sennheiser HD,Sennheiser HD 599 SE,Q963,2.0,199.0,39.8,True,2023.0,3.0,March,True,True
6954.0,2023-03-26,France,Paris,ps02,48.8566,2.3522,ibrahim,aldubus,ibrahim.aldubus@mail.com,5933631280,Laptop,Acer Swift,Acer Swift 3,H868,1.0,699.0,0.0,True,2023.0,3.0,March,True,True
6955.0,2023-03-26,USA,New York,ny03,40.7498,-73.9814,samar,kiali,samar.kiali@mail.com,5940309577,Digital Camera,Sony Alpha,Sony Alpha A7 III,G327,2.0,1999.0,159.92,False,2023.0,3.0,March,True,True
6956.0,2023-03-26,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,rim,sharaf,rim.sharaf@mail.com,5207910635,VR Headset,Oculus Rift S,Oculus Rift 2,S395,1.0,499.0,19.96,False,2023.0,3.0,March,True,True
6957.0,2023-03-26,Egypt,Asyut,at01,27.1809,31.1837,sarih,almala,sarih.almala@mail.com,5686699050,Smartwatch,Fossil Gen,Fossil Gen 5E,V472,1.0,199.0,17.91,True,2023.0,3.0,March,True,True
6958.0,2023-03-26,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,abdalrahmin,litansdurfr,abdalrahmin.litansdurfr@mail.com,5629400026,Laptop,Lenovo ThinkPad,ThinkPad X13,Z948,1.0,999.0,39.96,True,2023.0,3.0,March,True,True
6959.0,2023-03-26,USA,Las Vegas,lv01,36.1699,-115.1398,rim,eaku,rim.eaku@mail.com,5419220545,Smartphone,OnePlus,OnePlus 9 Pro,Z409,1.0,899.0,0.0,False,2023.0,3.0,March,True,True
6960.0,2023-03-26,Egypt,Cairo,cr02,30.0444,31.2357,muhamad,ramadan,muhamad.ramadan@mail.com,5042375614,Smartphone,Samsung Galaxy,Galaxy A72,Z067,1.0,499.0,14.97,True,2023.0,3.0,March,True,True
6961.0,2023-03-26,Egypt,Cairo,cr02,30.0444,31.2357,tariq,husayn,tariq.husayn@mail.com,5886591063,Smart Speaker,Harman Kardon,Harman Kardon Citation,G788,2.0,199.0,19.9,True,2023.0,3.0,March,True,True
6962.0,2023-03-26,USA,Las Vegas,lv01,36.1699,-115.1398,amjad,eaziza,amjad.eaziza@mail.com,5717063435,Gaming Console,Nintendo Switch,Nintendo Switch Lite,F070,3.0,199.0,41.79,False,2023.0,3.0,March,True,True
6963.0,2023-03-26,Egypt,Cairo,cr03,30.0444,31.2357,muhamad,hamuwd,muhamad.hamuwd@mail.com,5620641495,Laptop,HP Pavilion,HP Pavilion 15,U806,1.0,799.0,39.95,True,2023.0,3.0,March,True,True
6964.0,2023-03-26,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,amir,hamzat,amir.hamzat@mail.com,5378987994,Tablet,Microsoft Surface,Surface Pro 7,R426,2.0,799.0,127.84,False,2023.0,3.0,March,True,True
6965.0,2023-03-26,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,imran,almisri,imran.almisri@mail.com,5430630167,Gaming Console,Nintendo Switch,Nintendo Switch Pro,J860,1.0,399.0,7.98,True,2023.0,3.0,March,True,True
6966.0,2023-03-26,Egypt,Cairo,cr02,30.0444,31.2357,khalid,alyasin,khalid.alyasin@mail.com,5629641760,Smartwatch,Garmin Forerunner,Garmin Forerunner 945,P765,2.0,599.0,95.84,True,2023.0,3.0,March,True,True
6967.0,2023-03-26,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,basmah,sahalul,basmah.sahalul@mail.com,5387817629,Fitness Tracker,Garmin Vivosmart,Garmin Vivosmart 4,G345,1.0,129.0,0.0,False,2023.0,3.0,March,True,True
6968.0,2023-03-26,Saudi Arabia,Aseer,as01,18.2311,42.5004,sali,nabulsi,sali.nabulsi@mail.com,5169173888,VR Headset,Oculus Rift,Oculus Rift S,R236,2.0,399.0,63.84,True,2023.0,3.0,March,True,True
6969.0,2023-03-26,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,muhamad,alkhatib,muhamad.alkhatib@mail.com,5162934643,VR Headset,HTC Vive,HTC Vive Cosmos Elite,R236,1.0,899.0,62.93,True,2023.0,3.0,March,True,True
6970.0,2023-03-26,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,ibrahim,eabd aleal,ibrahim.eabdaleal@mail.com,5814527569,Fitness Tracker,Huawei Band,Huawei Band 6,S988,4.0,59.0,9.44,False,2023.0,3.0,March,True,True
6971.0,2023-03-26,Egypt,Cairo,cr02,30.0444,31.2357,hazim,musaa,hazim.musaa@mail.com,5840770504,Headphones,Bose QuietComfort,QC45,S713,1.0,349.0,10.47,True,2023.0,3.0,March,True,True
6972.0,2023-03-26,USA,New York,ny02,40.7312,-73.9998,muhamad,aljabaan,muhamad.aljabaan@mail.com,5868861030,Smartwatch,Samsung Galaxy,Galaxy Watch Active 2,Q149,3.0,249.0,37.35,True,2023.0,3.0,March,True,True
6973.0,2023-03-26,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,ruyda,karim,ruyda.karim@mail.com,5938475212,Laptop,Dell XPS,XPS 15,O398,1.0,1599.0,127.92,False,2023.0,3.0,March,True,True
6974.0,2023-03-26,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,ghazal,eilwan,ghazal.eilwan@mail.com,5058631975,Headphones,Sony WH,Sony WH-1000XM4,Z476,1.0,349.0,6.98,True,2023.0,3.0,March,True,True
